id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,main_artist,duration_min,hot100
3Z9ARtP553Hy1OXjWLs8K0,妳,27,224307,0,['Hebe Tien'],['14bJhryXGk6H6qlGzwj3W5'],2011-09-02,0.508,0.37,6,-6.71,1,0.0261,0.36,0.0,0.106,0.301,139.96,4,Hebe Tien,3.73845,False
4Evdm2rYW6icJVGyCxeR5m,The Year of Incomparable Happiness (2011 Piano Version),0,716653,0,['Purple Rhapsody'],['67PlR9AYMOOUPIaheM8wgP'],2011-01-24,0.223,0.066,3,-22.469,1,0.0547,0.98,0.886,0.0969,0.0368,62.357,4,Purple Rhapsody,11.944216666666666,False
5gBQsoeQ9xmMn6e4OUS1yD,Petiletka - Govorit Moskwa,21,223151,0,"['LOGO 5', 'Wosh Mc']","['7A1azRHGTkPKhfeDnfMW76', '380xFbyO8emNrLQ8XLHece']",2011-01-17,0.756,0.728,11,-6.731,0,0.29,0.21,0.0,0.387,0.378,100.021,4,LOGO 5,3.7191833333333335,False
155jNGmWNRmzwnMqlHo9Ce,Niña Amada Mía,55,192040,0,['Alejandro Fernández'],['6sq1yF0OZEWA4xoXVKW1L9'],2011-08-16,0.543,0.356,8,-7.576,1,0.0316,0.74,2.47e-05,0.0998,0.435,84.561,4,Alejandro Fernández,3.2006666666666668,False
7toIqSTfa9Phsmu2hKwTyx,Slippery Fish,57,103493,0,['Amy Liz'],['1bguJ0c7PghwoaLvBIVU3A'],2011-12-12,0.777,0.111,4,-14.423,1,0.335,0.414,0.0,0.459,0.556,139.888,4,Amy Liz,1.7248833333333333,False
3SyvohQoxKseSzFxy9vg2M,Un adorador,42,119373,0,['Marcos Witt'],['4x7kxyIgzgtrHYDQ8SCzo2'],2011-07-05,0.471,0.855,11,-6.546,1,0.0518,0.212,1.73e-06,0.871,0.51,143.197,4,Marcos Witt,1.98955,False
5BUuMHhwvC3Y2cxz2DN74O,สาวเซี่ยงไฮ้,27,247987,0,['Cocktail'],['6JrR3zrG0NQiXb9N9XSyGb'],2011-08-18,0.54,0.901,1,-3.738,1,0.0412,0.0215,0.0137,0.122,0.709,111.965,4,Cocktail,4.133116666666667,False
2jtXGQVwstx4h5VwMojEee,陷阱,23,235813,0,['Cindy Yen'],['3IXhSUXNXO7Z6GnYufgpKR'],2011-09-29,0.567,0.874,7,-3.711,1,0.0987,0.101,0.0,0.223,0.534,102.999,4,Cindy Yen,3.9302166666666665,False
3eW6x2HqorSHsoJlkfwNm6,Remete lany,26,273573,0,['Zoltán Erika'],['7C6WY3mGuz9yBnmtJpKgJp'],2011-10-01,0.672,0.935,5,-6.13,0,0.038,0.00307,0.0548,0.0449,0.964,126.057,4,Zoltán Erika,4.55955,False
5nLxQkes7JKru1TaOhaORT,Cuanta Pena,37,192907,0,['Daniel Agostini'],['3NSJOyQdSXncJloHqhwlQB'],2011-03-13,0.641,0.87,1,-3.763,1,0.044,0.488,4.4e-06,0.075,0.927,99.931,4,Daniel Agostini,3.215116666666667,False
4b7NBEgiZK5YGW9L9Q6dfk,Dybt Vand (feat. Nadia Malm) - Radio Edit,30,194640,0,"['Svenstrup & Vendelboe', 'Nadia Malm']","['434SxmL2g1j0tJfzewAJJS', '35ywVZkfTlMs9NtxIf7Z5G']",2011-06-27,0.73,0.91,0,-4.551,0,0.0692,0.0906,0.0485,0.168,0.68,127.968,4,Svenstrup & Vendelboe,3.244,False
4is77fgbW3D1ZafJqaPJYV,I Heard About,25,248773,1,['Rytmus'],['1gRr6moof50L1b7XsbClvI'],2011-12-05,0.821,0.844,9,-3.738,0,0.199,0.0925,1.41e-06,0.167,0.823,124.926,4,Rytmus,4.146216666666667,False
40dToydsXHcZqfHTaXLjXU,Nyári eső,25,264093,0,['AD Studio'],['6OnyshwwL9ZZcde2y5V8AD'],2011-11-01,0.748,0.749,9,-5.592,0,0.0346,0.135,0.0,0.0995,0.927,120.049,4,AD Studio,4.40155,False
7l4U8kVRby7b78kIVAk8V9,En Linedanser,29,218440,0,['Oh Land'],['46CuxapoPjUfIOiXdNq7qM'],2011-03-24,0.594,0.272,10,-9.172,1,0.042,0.97,1.34e-06,0.135,0.143,124.75,3,Oh Land,3.6406666666666667,False
0Jrqo9GSM9tLdKMH4fwP0K,Silly Love Songs,44,353240,0,['Ardijah'],['5XwNJv9YtvuJQ7ZaXQqxIF'],2011-07-18,0.701,0.78,0,-6.062,1,0.0344,0.365,0.00556,0.142,0.754,99.969,4,Ardijah,5.887333333333333,False
5TunzC7Cg3eEoupsNbLlyp,DANCE EVERYBODY,37,227133,0,['MAN WITH A MISSION'],['3NTbOmzlj2cL86XFuDVFvZ'],2011-06-08,0.507,0.898,2,-3.864,1,0.085,0.000108,1.54e-05,0.112,0.654,110.037,4,MAN WITH A MISSION,3.78555,False
32SFvZODywPBVDYSYtqxCj,Ruff Ryders' Anthem - Re-Recorded,64,231040,1,['DMX'],['1HwM5zlC5qNWhJtM00yXzG'],2011-03-08,0.867,0.796,6,-4.73,1,0.0693,0.202,0.0,0.0838,0.776,92.766,4,DMX,3.8506666666666667,False
7wtyoTQXrHkHj1iOyUJ33B,Give It Up (feat. Elizabeth Gillies & Ariana Grande),59,165147,0,"['Victorious Cast', 'Elizabeth Gillies', 'Ariana Grande']","['1KYszkVzlhV3rAqmAcYIgd', '0tnLXvm7c6ozq46x6qzgvL', '66CXWjxzNUsdJxJ2JdwvnR']",2011-08-01,0.758,0.944,2,-1.541,0,0.0696,0.0949,6.49e-06,0.402,0.696,119.97,4,Victorious Cast,2.75245,False
4Jz4bjXeiF2SXVj9P4YfY5,Keep Your Head Up,73,189933,0,['Andy Grammer'],['2oX42qP5ineK3hrhBECLmj'],2011-06-14,0.674,0.778,0,-5.367,1,0.0376,0.0469,0.0,0.145,0.816,90.01,4,Andy Grammer,3.16555,False
0bNsJwWXLnD0fqhRsdxNBk,To co dal nam swiat,53,280400,0,['Krzysztof Krawczyk'],['1SKeSGQ3LMHYCEgqFGvJbE'],2011-04-24,0.483,0.527,11,-6.693,0,0.027,0.602,5.36e-06,0.144,0.367,84.789,4,Krzysztof Krawczyk,4.673333333333333,False
3X1AcpBZmakL4MWbgpK25a,Ayrılsak Ölürüz Biz,46,191295,0,['Ferhat Göçer'],['13jj3uGldU7cSQLaFkf2Zm'],2011-10-13,0.76,0.839,7,-5.615,1,0.0447,0.0328,0.0,0.168,0.698,104.025,4,Ferhat Göçer,3.18825,False
6TK0OqSUkGCH00EOXjmxJx,Superman,43,219533,0,['Hadise'],['0wCKNMsqYasJBFVagjay49'],2011-04-12,0.716,0.813,6,-7.027,1,0.0899,0.228,0.0,0.134,0.615,101.993,4,Hadise,3.6588833333333333,False
2lXZXKGbqaEzRpGC9nuEEg,Me Va A Extrañar,44,237000,0,['Noel Schajris'],['2uEjXyVi0SA1HPpj3zquXh'],2011-05-31,0.541,0.324,4,-8.993,1,0.0335,0.89,0.0,0.141,0.401,132.697,4,Noel Schajris,3.95,False
00UZq770LXeQH5dv6buiow,Fly on the Wings of Love - XTM Remix,43,257653,0,"['XTM', 'Annia']","['4zD1wnIvCIplhiQPvF1c0z', '3uSA1Z86LLIB8XZHAOkGRP']",2011-06-24,0.637,0.951,7,-4.335,0,0.0409,0.045,0.00167,0.217,0.728,130.984,3,XTM,4.294216666666666,False
0gUIR5MDdiYFlmoAJ7Fbka,Edustusvaimo,37,170667,0,['JVG'],['55mdlQp6zN8zdyIYB9DDQj'],2011-05-02,0.706,0.668,8,-8.053,0,0.296,0.36,0.0,0.107,0.744,93.19,4,JVG,2.84445,False
1ChQw3mU6XHiUejJqLnD9I,Thats What Im Here For - 2011 Remaster,0,470244,0,['Colin Dale'],['02CN4YnBd4NINusRDmGgM9'],2011-12-26,0.708,0.626,4,-10.214,0,0.0672,2.95e-05,0.215,0.0946,0.187,123.006,4,Colin Dale,7.8374,False
1PiP8fqO3l5I9wA5RbN0qc,El Verdadero Amor Perdona,55,281147,0,['Maná'],['7okwEbXzyT2VffBmyQBWLz'],2011-04-11,0.547,0.644,6,-6.523,1,0.031,0.311,1.41e-06,0.225,0.407,177.965,4,Maná,4.685783333333333,False
41rHGKutdcl7rj7fhz2dPq,Therapy,0,199184,0,['The Crash Years'],['1e6WTeT0mKwn40dZMurQg5'],2011-04-19,0.418,0.251,0,-10.619,1,0.0283,0.679,0.000213,0.1,0.12,152.709,4,The Crash Years,3.319733333333333,False
1MBPyIQLytuOHJ2r4Ne7aI,Benvenuto,44,236680,0,['Laura Pausini'],['2e4nwiX8ZCU09LGLOpeqTH'],2011-11-11,0.702,0.828,9,-5.337,1,0.038,0.62,0.0,0.0947,0.719,120.006,4,Laura Pausini,3.9446666666666665,False
5pSdReH0dABh9L6ylT0iB8,ฉันกำลังจะตาย,21,332947,0,['Zeal'],['6eCb9p0hNM3uR1Q99CJuZg'],2011-09-15,0.421,0.824,9,-4.429,1,0.101,0.259,0.0,0.327,0.358,165.818,4,Zeal,5.5491166666666665,False
6Ss1QOGzn0iG8hrRRSGrr9,It Just Won't Do - Radio Edit,57,198000,0,"['Tim Deluxe', 'Sam Obernik']","['7mEVrXcsq3PjsKT3BXnhp0', '0ZHSfpEoLBzYzQXYEhWSvJ']",2011-11-28,0.678,0.936,5,-4.876,0,0.0373,0.00166,0.457,0.376,0.877,129.996,4,Tim Deluxe,3.3,False
5CVnZMKakJmJKjOLhhPLMU,A Pesar De Mi - Album Versión,32,211400,0,['Santiago Cruz'],['5ClJtuiNlr83ua45Dvpcf7'],2011-07-27,0.798,0.744,0,-5.465,1,0.0416,0.403,3.4e-05,0.209,0.79,131.961,4,Santiago Cruz,3.5233333333333334,False
4HXOBjwv2RnLpGG4xWOO6N,Princess of China,67,239216,0,"['Coldplay', 'Rihanna']","['4gzpq5DPGxSnKTe4SA8HAU', '5pKCCKE2ajJHZ9KAiaK11H']",2011-10-24,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,4,Coldplay,3.9869333333333334,False
0A0RBBTrgfq9eClnw6ZXT7,Future Starts Slow,56,248200,0,['The Kills'],['5BYuBzqmTXwUDw2rYkwExr'],2011-04-04,0.677,0.743,6,-5.876,1,0.0611,0.0135,0.00222,0.0581,0.469,127.971,4,The Kills,4.136666666666667,False
2C3Gb3aVFywnfWqxqi0gRX,レーザービーム,41,211213,0,['Perfume'],['2XMxWKPKCxoLkSdpCViCnr'],2011-05-18,0.647,0.971,0,-0.5,0,0.0317,0.00739,0.0192,0.183,0.963,135.002,4,Perfume,3.5202166666666668,False
771MWTIU6ILMV7XwHMn6l6,Mam v p... na lehatku,34,190760,0,['Horkýže Slíže'],['1Vokrr21dze8HRk1oeWq9o'],2011-03-11,0.678,0.876,0,-3.066,1,0.0982,0.0447,0.0,0.276,0.713,81.248,4,Horkýže Slíže,3.179333333333333,False
5JyBOy5rhElkYixpDpbPn6,Hymn For The Missing,53,337787,0,['Red'],['01crEa9G3pNpXZ5m7wuHOk'],2011-02-01,0.153,0.136,10,-14.189,0,0.0322,0.849,0.00017,0.108,0.0657,90.168,4,Red,5.629783333333333,False
6iBuCdHWsIJ3qCDs50w2lS,Apalah (Arti Menunggu),59,214893,0,['Raisa'],['5OZXWMwDhlYBRvoOfcX0sk'],2011-05-02,0.502,0.313,4,-10.65,1,0.0294,0.869,0.0,0.269,0.291,111.97,4,Raisa,3.58155,False
4qIQn9YSS8hPc6ItNjxySJ,迷宮ラブソング,49,276408,0,['ARASHI'],['1XYuC1vxinTjHCNd5clB8C'],2011-11-02,0.56,0.875,11,-3.434,1,0.0378,0.209,0.0,0.0827,0.593,130.966,4,ARASHI,4.6068,False
2kmX8QNMLg72Vy9Ux6mdmi,Brokendate,56,308400,0,['Com Truise'],['2wouN3QXejYa5tKetYdcVX'],2011-06-14,0.526,0.544,11,-7.137,1,0.169,0.258,0.64,0.377,0.544,170.37,4,Com Truise,5.14,False
1yPSXaj7dvpoyKk31Jd6lx,Vi Lever,33,271067,0,['Rasmus Seebach'],['0yqCOSZ1i0c49UUbE8AzbQ'],2011-10-17,0.673,0.659,6,-4.445,0,0.0345,0.349,0.0,0.332,0.348,124.966,4,Rasmus Seebach,4.517783333333333,False
66YAz2KSwl1lvwpvKDBrJw,Moove,25,445293,0,['Mphoza'],['1rjHZf9t73wqEwHLvUVhh5'],2011-10-28,0.918,0.442,11,-9.857,1,0.0691,0.000582,0.333,0.0324,0.289,124.996,4,Mphoza,7.42155,False
7H6XelNUoK8FAejLzpgUoo,さよならの夏~コクリコ坂から~,45,248187,0,['Aoi Teshima'],['4FrFdi2hHpulQOxDihRIQD'],2011-07-13,0.51,0.331,4,-10.059,0,0.0304,0.83,0.000188,0.121,0.251,105.115,3,Aoi Teshima,4.13645,False
4j7iMB96sqPNYF8nnNX7Rf,Veneno,41,184480,0,['Carro Show'],['3X3XK9kN9PNmW3zc7tsVzn'],2011-02-01,0.752,0.525,10,-11.871,0,0.0901,0.222,0.00019,0.0764,0.802,95.632,4,Carro Show,3.074666666666667,False
0QIcBEx2NtaMkAeqOpnqjL,El Corrido De La Estrella,52,195675,0,['Grupo Laberinto'],['24z2EWgF5nVUKnbJHd9ku2'],2011-11-11,0.716,0.491,10,-4.449,1,0.0515,0.692,0.0,0.196,0.967,104.859,3,Grupo Laberinto,3.26125,False
5VUwnAnptSLf4fJLp10r7o,Fiesta,45,254624,0,['The Sunclub'],['4Q2uNd7tfauHbz83sVJmXa'],2011-06-27,0.804,0.875,9,-8.582,0,0.0753,0.0525,0.856,0.0822,0.385,132.921,4,The Sunclub,4.243733333333333,False
4OqPRDoOlnGWF2nLy9OnGv,Variacii na cyganskoe thema,33,264867,0,"['Владимир Высоцкий', 'Melodia']","['6hKLYGlOtGVNzZUuvS99Nw', '5zbJ47DJZ9yaXiaDpyYBf5']",2011-10-04,0.735,0.304,7,-15.198,0,0.0383,0.00856,0.00321,0.0822,0.539,105.543,4,Владимир Высоцкий,4.41445,False
4oUT13D9of4hY1Gn6YLVZN,Don't F**k with Kerser,45,209760,1,['Kerser'],['6aZHwfhoXFdJJvZdijsmy7'],2011-10-14,0.888,0.72,9,-5.173,1,0.262,0.165,0.0,0.14,0.486,125.138,4,Kerser,3.496,False
5XBHLuLvtD9G5YusepPwsB,Dark Years,0,227000,0,['Angel Bujones'],['6wlPhiHtCG6O2S4LaSZk02'],2011-07-04,0.407,0.233,9,-15.608,0,0.0301,0.867,0.054,0.11,0.339,159.983,3,Angel Bujones,3.783333333333333,False
0pIjJyM4SGiH8O8sUx53DS,El Último Jefe,22,183240,0,['No Te Va Gustar'],['4ZDoy7AWNgQVmX7T0u0B1j'],2012-10-19,0.665,0.62,9,-7.572,0,0.0594,0.0727,3.46e-05,0.137,0.379,145.993,4,No Te Va Gustar,3.054,False
2gXuGazwdReghLIi4bEsD4,水災,41,272787,0,['Matzka'],['2UqJqFqLbXtMZKN5QAfing'],2012-10-31,0.609,0.418,2,-6.138,1,0.0316,0.84,0.0,0.151,0.444,128.276,4,Matzka,4.54645,False
3zSCgss0eSGHSqKqPufcmK,Nytt imellom oss,41,266067,0,['Kari Bremnes'],['1vHopQ5qWJVDXXPc2VxjUd'],2012-09-14,0.453,0.216,3,-13.634,1,0.0267,0.783,0.0554,0.112,0.0486,66.156,4,Kari Bremnes,4.43445,False
6HQrCc4900alOZLGJ1aAd0,La Promesa,32,177987,0,['Santiago Cruz'],['5ClJtuiNlr83ua45Dvpcf7'],2012-07-17,0.741,0.477,6,-7.187,0,0.0721,0.415,0.0,0.0903,0.836,151.978,4,Santiago Cruz,2.96645,False
2xH94bp1TPSMPPPnnSwIGL,Floats My Boat,63,206160,1,['Aer'],['25hbSOMmbhgqvonjC876UJ'],2012-07-30,0.87,0.718,2,-5.436,0,0.176,0.0278,0.0,0.0328,0.682,85.01,4,Aer,3.436,False
4FCaMOpYzVpnYWHWTeasRJ,Mi Tiempo Llego,41,227312,0,['Tercer Cielo'],['2bimgkRmsxRhhuWsOnd5rz'],2012-04-24,0.713,0.638,7,-6.425,1,0.0303,0.573,0.0,0.0815,0.477,126.019,4,Tercer Cielo,3.7885333333333335,False
6QiBNpMK7xlZFnnoEdIPCr,Millionaires,50,189467,0,['The Script'],['3AQRLZ9PuTAozP28Skbq8V'],2012-09-10,0.402,0.791,11,-3.804,1,0.0434,0.169,0.0,0.167,0.493,186.06,4,The Script,3.157783333333333,False
4CbyCNy3eiNynTXvaTUgrx,愛しい人へ捧ぐ歌,36,244710,0,['Keisuke Kuwata'],['6YIqgghQqnkNne8BKQpW6v'],2012-07-18,0.578,0.8,0,-4.762,1,0.0355,0.581,9.11e-05,0.287,0.705,138.02,4,Keisuke Kuwata,4.0785,False
5iug3hopJlSluXJSwFmVOf,Overflow - Live,25,434973,0,['Joyous Celebration'],['6jG7VTyXJjdrVP4jNjDX9W'],2012-04-02,0.441,0.889,1,-8.421,1,0.107,0.244,0.000127,0.579,0.843,131.777,4,Joyous Celebration,7.24955,False
6Rqe6ghJ6t9SlQ2pRrt5tI,Till Dawn (Here Comes The Sun),54,319693,0,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],2012-11-13,0.697,0.542,9,-8.946,0,0.0437,0.821,0.000452,0.134,0.547,99.988,4,The Weeknd,5.328216666666667,False
3ykq419xF5kGXLfaMxhcPO,Akin Ka Na Lang,41,198480,0,['The Company'],['719ZCUqy59oGckcB1MzVTx'],2012-09-06,0.819,0.396,8,-8.674,1,0.073,0.523,0.0,0.107,0.69,125.034,4,The Company,3.308,False
2JsUYA3oZo7GRltl6SCNe8,Sex S Ex,39,185077,0,['Marek Ztraceny'],['7s4NiavZ071gzNghPJVmUu'],2012-10-24,0.537,0.591,9,-4.613,1,0.0419,0.0157,0.0,0.112,0.57,151.992,4,Marek Ztraceny,3.084616666666667,False
2eG9hAhNlxWrw0Q4IAefOn,Kleine Taschenlampe brenn,46,280031,0,"['Simone Sommerland', 'Karsten Glück', 'Die Kita-Frösche']","['04yr1h3maDSKvM08pgOezF', '5Asmk7uzCjVJN77MLDnvma', '2yOGWPXuL8wG3F1q5FWmep']",2012-11-02,0.505,0.385,7,-11.027,1,0.0522,0.317,0.00841,0.11,0.718,150.872,4,Simone Sommerland,4.667183333333333,False
02p70VGMVeQSDmI6q29lcR,Cuba Lunatica,31,300907,0,['Quimby'],['3ZPq4IH5ZDJKwx5dBQQhBO'],2012-04-25,0.677,0.593,8,-7.848,1,0.0315,0.461,2.36e-06,0.128,0.459,122.013,4,Quimby,5.015116666666667,False
6AAgV2gjVmiv9x45AAA8EP,Movin' About My Ways (feat. Dak),52,289072,1,"['Josh WaWa White', 'DAK']","['4Cy6TrPbVlo9OP1MTSONo9', '3In2BOfcdF10w1epRfkudd']",2012-04-27,0.861,0.238,7,-11.367,1,0.147,0.311,2.13e-06,0.0257,0.792,90.009,4,Josh WaWa White,4.817866666666666,False
44OP8tosI4ufd6XuUQvx0a,Baja a la Tierra (feat. Lila Downs),52,202907,0,"['Kevin Johansen', 'Lila Downs']","['7qjoG7bwhAjSd7nJTcjgAk', '3mXI2gpwWnNO9qbQG3n3EP']",2012-06-18,0.599,0.415,2,-11.019,0,0.0562,0.271,6.83e-06,0.0802,0.201,82.063,4,Kevin Johansen,3.3817833333333334,False
2yDBeS1pUuX9ms5Y3ItIAf,Malai Mangum Neram,50,313601,0,['Ranina Reddy'],['5wr6cv6sLD88vQKkMy8w2H'],2012-11-12,0.668,0.504,1,-10.225,0,0.0566,0.388,0.3,0.0761,0.533,86.0,4,Ranina Reddy,5.226683333333333,False
0NYhLb449ehEvgmQuHMk5U,Remember Me - I Will Be With You,33,213480,0,['Christie Hennessy'],['3Yr6FcXJA4r5v6Cg2ooK5f'],2012-06-21,0.513,0.254,4,-9.804,1,0.0262,0.811,9.48e-06,0.0936,0.358,81.002,4,Christie Hennessy,3.558,False
1vnDu8pbmwz88G6RDugerQ,Kannuladha - The Kiss of Love,50,206253,0,"['Anirudh Ravichander', 'Dhanush', 'Shruti Haasan']","['4zCH9qm4R2DADamUHMCa6O', '2F3KtUVtrt2GLjcl6pB4cz', '06vOoTzj6cIac9FMbNXz9h']",2012-03-22,0.592,0.548,8,-6.483,0,0.0282,0.436,1.71e-05,0.296,0.583,109.947,4,Anirudh Ravichander,3.43755,False
0oaCbJjqoChQBapyM0ABYA,קטנתי,40,262227,0,['Yonatan Razel'],['4Xw4xAhE5l6mEHFjbZCWmp'],2012-12-09,0.192,0.403,11,-9.34,0,0.0466,0.837,1.75e-05,0.101,0.241,72.972,4,Yonatan Razel,4.37045,False
6otJyteHTgYanrd812Z3eM,ไม่มีตรงกลาง,35,293973,0,['Ae Jirakorn'],['73zuDd5WCgjjsF6TNbbBe1'],2012-08-09,0.66,0.785,7,-4.395,1,0.0276,0.15,2.26e-06,0.274,0.619,99.01,4,Ae Jirakorn,4.89955,False
5Giq7ViIXKkTtxOhzPY2Qf,Peligro,56,221333,0,['Reik'],['0vR2qb8m9WHeZ5ByCbimq2'],2012-06-22,0.68,0.911,9,-3.864,0,0.0345,0.0135,0.0,0.159,0.943,126.944,4,Reik,3.6888833333333335,False
3TK26MOUhr6Q4pxHyFZrJJ,Stresstest [ASOT 593] - John Askew Remix,1,138906,0,"[""John O'Callaghan"", 'John Askew']","['6H2JQ8igAAa5UBr2u496mb', '5FU0TptmBpDFgDU14zm28J']",2012-12-27,0.387,0.998,10,-8.811,1,0.107,0.00022,0.986,0.09,0.131,138.08,4,John O'Callaghan,2.3151,False
2MYhvWa6IFG5Mb8OwztJth,很幼稚嗎 ?,31,266507,0,['那我懂你意思了'],['5LwUGPHQN1CDsnlKUk8eWb'],2012-12-20,0.505,0.831,0,-5.319,1,0.0531,0.323,0.0,0.0936,0.486,142.06,4,那我懂你意思了,4.441783333333333,False
05bChDWPyWRDpCfpuqqdnF,Wine - feat. O,39,226187,0,['Cham'],['5G8IlDlnPQPN4YmtJ6NDxK'],2012-06-25,0.567,0.712,11,-5.052,0,0.298,0.163,0.0,0.262,0.754,100.377,4,Cham,3.7697833333333333,False
40F34fyaR63QcERGK6oj1w,Singing a Song in the Morning - 2003 Remaster,2,175625,0,['Kevin Ayers'],['5k5yIvxtsqHqWrRBF3nhSY'],2012-04-23,0.537,0.823,6,-9.931,1,0.0484,0.02,0.0,0.108,0.971,129.59,4,Kevin Ayers,2.9270833333333335,False
02rGpenmqtONBsljz14ah5,Up to you,35,258672,0,['ARASHI'],['1XYuC1vxinTjHCNd5clB8C'],2012-10-31,0.698,0.938,8,-4.202,1,0.0986,0.284,0.0,0.0461,0.69,124.942,4,ARASHI,4.3112,False
0UzgJvhYSu2i6gNbeUClRb,Itshokwadi - Live,36,392813,0,['Joyous Celebration'],['6jG7VTyXJjdrVP4jNjDX9W'],2012-04-02,0.496,0.74,7,-9.965,1,0.2,0.279,0.0,0.848,0.806,123.949,4,Joyous Celebration,6.546883333333334,False
6GaZ0VA8aaXEP4G0KRvqjz,Good Thing Going,39,258867,0,"['K-nova', 'Fiji']","['4mMxdaRPEZH1w7u2YJOMlZ', '7ExrYHCHtahuHeSDykkRrR']",2012-03-26,0.763,0.501,5,-7.485,1,0.0725,0.0694,0.0,0.4,0.928,157.918,4,K-nova,4.31445,False
2UsNl1PcjZafyyMbUcq9Cp,Belter (Mix Cut) - Original Mix,23,84680,0,"['Armin van Buuren ASOT Radio', 'Orjan Nilsen']","['25mFVpuABa9GkGcj9eOPce', '1YuNQvsvOsMBm0ahbxB8qM']",2012-12-20,0.451,0.991,7,-5.872,1,0.0682,0.000447,0.879,0.617,0.416,135.98,4,Armin van Buuren ASOT Radio,1.4113333333333333,False
26k8OmfSmtOXhDN2znpqJl,Linda Morena,27,241280,0,['Maderas Chapinas'],['4aOdzq55jxQd2Oxdg7fNo2'],2012-06-25,0.712,0.666,5,-4.576,1,0.0306,0.0745,0.88,0.033,0.801,105.888,4,Maderas Chapinas,4.021333333333334,False
3X4EgTZzkyooe4wQVUHLvy,The Bad Touch - Empyre One Edit,57,202144,1,"['DJ Gollum', 'Empyre One']","['1wNmJCRRNn8WpJrRSTKKqT', '7y7UhmnDydiweGCwrHsI22']",2012-10-19,0.556,0.986,0,-5.686,0,0.0538,0.0327,1.56e-06,0.254,0.501,142.051,4,DJ Gollum,3.369066666666667,False
4yq35tGySJZYnMbEx53MYq,The Perfect Match (Mix Cut) - Club Mix,8,96000,0,"['DJ Aligator', 'Daniel Kandi']","['76JqkTKxRVKBFabbPiB8g6', '1eRYyElVUGEF92i35eVLsb']",2012-12-20,0.419,0.974,5,-5.701,0,0.0427,4.54e-05,0.951,0.413,0.575,134.996,4,DJ Aligator,1.6,False
1CrjSenHvVEOl67ZlVU5De,Blizzard,45,190251,0,['Light Club'],['0BTBDQqebrX91VYR7tn0d8'],2012-05-09,0.531,0.383,1,-13.243,1,0.0783,0.0417,0.931,0.109,0.521,139.948,4,Light Club,3.17085,False
0tmD6R1uocHMtognFOqUuJ,Allermooiste Feestje,43,207440,0,"['Yellow Claw', 'Mr. Polska', 'Ronnie Flex']","['47z7ZrgFoBvVpCnElCE3Zh', '1A6HQzOvtGaCYihOuIKjE6', '5eir5zFJpES4j7gsymbVyl']",2012-06-22,0.603,0.939,1,-2.53,0,0.0689,0.00943,6.17e-06,0.243,0.51,150.001,4,Yellow Claw,3.457333333333333,False
2gXE7Vm07yABwOWxE3TRKY,一起去跑步,34,307613,0,['Cosmos People'],['0tNjyz75Px29Yuf1sjs25G'],2012-10-05,0.697,0.879,7,-6.426,1,0.032,0.035,0.000138,0.0856,0.724,125.989,4,Cosmos People,5.126883333333334,False
5TNX6rJ91T8PdEt94X50Y9,One Hundred Sleepless Nights,57,221840,0,['Pierce The Veil'],['4iJLPqClelZOBCBifm8Fzv'],2012-07-17,0.293,0.932,3,-2.559,0,0.11,0.000141,0.000667,0.0648,0.514,122.739,4,Pierce The Veil,3.6973333333333334,False
7MaLgpnWJbSYO4LhS2k0ex,Dagdronk,32,210521,1,"['Vanfokkingtasties', 'Fokofpolisiekar']","['27JfNPJM3KuEAK7AWH6fHD', '7JL8PgOQe05PjPZtwBfR8x']",2012-05-01,0.685,0.796,7,-6.396,1,0.0307,0.165,7.01e-05,0.356,0.863,144.99,4,Vanfokkingtasties,3.5086833333333334,False
3FwfLM5zHmkKEnSBdungci,Shoot Don't Talk,0,228600,0,['DJ.M@R [Massive Breakz]'],['3Lj6ccnFXllCx8tDE34GUc'],2012-11-23,0.55,0.952,7,-5.511,1,0.0706,4.7e-05,0.766,0.326,0.672,100.0,4,DJ.M@R [Massive Breakz],3.81,False
1w3HsuGWkAcMDj3D3Hl22l,El Capitolio,32,224693,0,['Azucar Negra'],['25fIn1Kj77hmqAwyRgXP9s'],2012-08-12,0.682,0.922,8,-5.874,1,0.0877,0.592,0.0,0.317,0.779,104.01,4,Azucar Negra,3.744883333333333,False
1JCLZzs23MkBkSD0e5Dgpa,Kambua,36,233440,0,['Bonga'],['0I6bdBR4Q7uoc3HI1OgI8C'],2012-02-13,0.725,0.666,7,-5.993,0,0.331,0.863,0.0,0.336,0.774,121.878,4,Bonga,3.8906666666666667,False
5IexKfw6AARsPFlU3kYPGa,La Respuesta No Es la Huida,40,287200,0,['Maldita Nerea'],['3heR1it0slFXjaa7E62zpw'],2012-11-27,0.609,0.904,9,-4.74,1,0.0279,0.00199,0.0264,0.155,0.749,122.006,4,Maldita Nerea,4.786666666666667,False
